logFC	AveExpr	t	P.Value	adj.P.Val	B	ageGroup	cell	P.Bonf	P.Bonf.sig	FDR.sig
-0.000391286415391278	0.231886412431968	-0.10102144004123	0.919808719129532	0.99999999999999	-10.5307789199036	Teen	Astrocytes	1	FALSE	FALSE
0.000422685248482909	0.238769857192414	0.05523046928978	0.956104826220288	0.99999999999999	-10.5344047408851	Teen	Oligodendrocytes	1	FALSE	FALSE
-0.00289145695626076	0.0481517185415377	-0.795022801869301	0.429162021257202	0.99999999999999	-10.2169897900746	Teen	Microglia	1	FALSE	FALSE
-0.00111174410714727	0.0677443656960576	-0.256041125571771	0.798634870358392	0.99999999999999	-10.5027408823589	Teen	Endothelial	1	FALSE	FALSE
1.12326444803321e-19	-2.35112509228241e-18	1.12332685798595e-13	0.99999999999991	0.99999999999991	-12.7603114694195	Adult	Fetal_replicating	1	FALSE	FALSE
-0.000164803075391466	0.00780415689130731	-1.64508631440888	0.100788895213468	0.268770387235915	-11.4084194580577	Adult	Fetal_quiescent	1	FALSE	FALSE
1.28148799012742e-05	0.000161460823293522	0.456880878995745	0.648020877116921	0.864027836155895	-12.6556925118848	Adult	OPC	1	FALSE	FALSE
0.000410722120023758	0.408103375006447	0.519116639231932	0.603985251962535	0.864027836155895	-12.6252600320437	Adult	Neurons	1	FALSE	FALSE
-0.00142280510588652	0.239990581962374	-3.75502158481605	0.000200807662442024	0.0016064612995362	-5.82094149043106	Adult	Astrocytes	0.00963876779721717	TRUE	TRUE
-0.000188599343876044	0.235006784932361	-0.276120837590548	0.78260717526227	0.894408200299737	-12.7220924630574	Adult	Oligodendrocytes	1	FALSE	FALSE
0.000456010773723499	0.0305938011075443	1.36881872661053	0.171874303975692	0.343748607951384	-11.8233200381564	Adult	Microglia	1	FALSE	FALSE
0.000896659751505539	0.0783398392766721	1.91843084776006	0.0558144458594468	0.223257783437787	-10.9242063671148	Adult	Endothelial	1	FALSE	FALSE
-4.76997322063454e-20	-1.76030816683263e-18	-3.8077078403364e-14	0.99999999999997	0.99999999999997	-12.5986130087796	50+	Fetal_replicating	1	FALSE	FALSE
-7.7958787079213e-05	0.00390549113618892	-0.741063318990855	0.459175008877362	0.918350017754725	-12.3234305076843	50+	Fetal_quiescent	1	FALSE	FALSE
3.13845546823535e-05	0.000523802404319806	0.851205809732931	0.395264028760282	0.918350017754725	-12.2356472485989	50+	OPC	1	FALSE	FALSE
0.000128080318902187	0.390041339678962	0.145853636788828	0.884124793891491	0.99999999999997	-12.5879449060359	50+	Neurons	1	FALSE	FALSE
9.12999261359138e-05	0.247636271243134	0.188820338702289	0.850348149537381	0.99999999999997	-12.5807341055319	50+	Astrocytes	1	FALSE	FALSE
-0.000986212815664239	0.229099747561345	-1.36014353036152	0.174700526175506	0.698802104702026	-11.6734086971124	50+	Oligodendrocytes	1	FALSE	FALSE
0.000596536593892661	0.0357139617743543	1.72685693767439	0.0851166399845146	0.680933119876117	-11.1097651294855	50+	Microglia	1	FALSE	FALSE
0.000216870209130333	0.0930793862016963	0.382131483841243	0.702606522157397	0.99999999999997	-12.5253984699834	50+	Endothelial	1	FALSE	FALSE
